pid,labels
14535,"80,270,498"
14536,"194,334,518"
14537,"254,354,380"
14538,"187,241,243"
14539,"397,444,480"
14540,"196,270,397"
14541,"340,355,455"
14542,"10,69,73"
14543,"108,182,301"
14544,"346,455,484"
14545,"302,315,334"
14546,"80,397,485"
14547,"366,397,480"
14548,"187,315,480"
14549,"10,242,425"
14550,"194,430,455"
14551,"194,270,315"
14552,"221,334,419"
14553,"214,346,397"
14554,"182,196,455"
14555,"346,359,397"
14556,"314,397,511"
14557,"187,194,241"
14558,"182,187,455"
14559,"182,270,315"
14560,"196,315,334"
14561,"10,25,221"
14562,"194,315,397"
14563,"182,397,484"
14564,"3,200,340"
14565,"73,397,484"
14566,"270,315,334"
14567,"214,366,397"
14568,"359,397,444"
14569,"182,196,315"
14570,"315,334,430"
14571,"16,204,270"
14572,"328,366,397"
14573,"340,346,498"
14574,"29,340,498"
14575,"302,315,334"
14576,"221,376,425"
14577,"80,187,241"
14578,"215,302,315"
14579,"16,366,480"
14580,"10,49,62"
14581,"80,315,323"
14582,"204,315,417"
14583,"366,444,480"
14584,"25,220,242"
14585,"187,241,397"
14586,"80,323,524"
14587,"182,270,315"
14588,"182,194,270"
14589,"182,196,340"
14590,"80,187,397"
14591,"49,80,397"
14592,"80,397,444"
14593,"214,397,484"
14594,"270,315,382"
14595,"10,69,73"
14596,"182,200,444"
14597,"182,196,514"
14598,"313,314,397"
14599,"10,47,49"
14600,"29,382,483"
14601,"187,334,340"
14602,"315,444,455"
14603,"359,397,480"
14604,"10,73,397"
14605,"340,355,456"
14606,"397,444,480"
14607,"69,397,444"
14608,"80,182,397"
14609,"355,397,456"
14610,"196,302,334"
14611,"108,204,301"
14612,"182,196,518"
14613,"49,397,444"
14614,"196,315,334"
14615,"80,323,524"
14616,"80,323,524"
14617,"196,302,315"
14618,"10,45,69"
14619,"168,187,194"
14620,"254,397,497"
14621,"270,397,511"
14622,"25,340,397"
14623,"196,302,334"
14624,"291,397,444"
14625,"80,397,448"
14626,"179,340,484"
14627,"187,241,430"
14628,"346,397,498"
14629,"182,194,301"
14630,"10,80,448"
14631,"69,73,397"
14632,"80,397,422"
14633,"10,25,221"
14634,"204,315,366"
14635,"2,464,498"
14636,"182,196,302"
14637,"220,242,425"
14638,"10,69,73"
14639,"80,270,397"
14640,"80,397,483"
14641,"10,73,80"
14642,"182,263,444"
14643,"220,242,510"
14644,"215,315,417"
14645,"280,397,484"
14646,"270,397,514"
14647,"80,270,397"
14648,"182,196,382"
14649,"29,359,397"
14650,"10,25,80"
14651,"204,215,315"
14652,"214,397,444"
14653,"2,214,397"
14654,"241,302,334"
14655,"182,194,270"
14656,"182,196,397"
14657,"346,366,397"
14658,"69,73,196"
14659,"166,302,334"
14660,"187,397,480"
14661,"302,315,334"
14662,"182,313,397"
14663,"2,214,346"
14664,"302,315,374"
14665,"108,204,301"
14666,"9,69,458"
14667,"182,196,455"
14668,"10,49,397"
14669,"3,194,200"
14670,"16,340,444"
14671,"315,366,484"
14672,"108,182,301"
14673,"366,397,484"
14674,"2,187,241"
14675,"108,204,301"
14676,"92,314,397"
14677,"108,301,340"
14678,"196,302,334"
14679,"166,182,196"
14680,"340,355,425"
14681,"343,346,436"
14682,"196,315,334"
14683,"187,241,315"
14684,"182,194,270"
14685,"73,182,196"
14686,"80,270,448"
14687,"80,194,196"
14688,"182,187,241"
14689,"182,196,315"
14690,"69,187,241"
14691,"214,455,480"
14692,"73,168,397"
14693,"16,204,401"
14694,"124,243,315"
14695,"397,430,484"
14696,"160,334,406"
14697,"45,69,73"
14698,"340,346,397"
14699,"182,196,302"
14700,"80,270,397"
14701,"182,270,401"
14702,"315,340,455"
14703,"187,241,263"
14704,"108,301,340"
14705,"182,187,270"
14706,"340,425,436"
14707,"187,194,334"
14708,"187,194,315"
14709,"214,366,397"
14710,"16,204,334"
14711,"204,215,315"
14712,"366,425,480"
14713,"8,9,360"
14714,"80,397,484"
14715,"194,315,455"
14716,"314,397,485"
14717,"16,182,194"
14718,"80,196,315"
14719,"376,397,455"
14720,"10,73,382"
14721,"359,374,397"
14722,"69,73,397"
14723,"69,346,397"
14724,"340,360,397"
14725,"10,221,425"
14726,"10,69,73"
14727,"340,455,484"
14728,"29,359,397"
14729,"315,334,374"
14730,"69,73,80"
14731,"340,360,397"
14732,"194,315,444"
14733,"108,182,301"
14734,"10,25,253"
14735,"397,484,511"
14736,"49,80,397"
14737,"182,196,397"
14738,"182,196,455"
14739,"214,372,497"
14740,"10,25,242"
14741,"220,221,242"
14742,"194,430,436"
14743,"182,302,315"
14744,"270,397,484"
14745,"80,221,242"
14746,"214,359,397"
14747,"280,340,425"
14748,"220,221,242"
14749,"124,182,243"
14750,"80,182,196"
14751,"25,80,323"
14752,"214,397,444"
14753,"25,80,397"
14754,"346,360,397"
14755,"334,397,444"
14756,"214,372,455"
14757,"16,340,397"
14758,"397,444,484"
14759,"315,334,340"
14760,"108,204,301"
14761,"182,196,315"
14762,"387,438,465"
14763,"314,346,397"
14764,"182,430,518"
14765,"214,291,364"
14766,"196,315,334"
14767,"29,80,483"
14768,"80,397,510"
14769,"182,196,270"
14770,"372,484,497"
14771,"80,397,501"
14772,"280,355,425"
14773,"182,187,241"
14774,"168,182,194"
14775,"340,366,484"
14776,"2,346,397"
14777,"182,315,397"
14778,"194,301,397"
14779,"16,194,452"
14780,"73,80,397"
14781,"314,397,501"
14782,"355,397,456"
14783,"194,315,419"
14784,"69,80,484"
14785,"302,315,334"
14786,"315,397,480"
14787,"10,25,80"
14788,"187,241,482"
14789,"95,402,524"
14790,"346,397,514"
14791,"302,315,484"
14792,"49,80,323"
14793,"214,359,397"
14794,"25,73,397"
14795,"182,196,315"
14796,"29,108,301"
14797,"182,270,340"
14798,"215,315,417"
14799,"128,129,194"
14800,"80,270,397"
14801,"187,397,480"
14802,"80,397,444"
14803,"3,200,340"
14804,"397,444,480"
14805,"2,254,497"
14806,"182,397,484"
14807,"182,315,340"
14808,"73,92,382"
14809,"3,194,200"
14810,"182,301,340"
14811,"179,340,484"
14812,"2,480,497"
14813,"194,315,397"
14814,"73,397,448"
14815,"397,444,511"
14816,"16,270,301"
14817,"182,397,511"
14818,"221,419,510"
14819,"23,182,251"
14820,"10,397,511"
14821,"108,301,340"
14822,"187,241,315"
14823,"214,397,480"
14824,"196,302,315"
14825,"80,270,397"
14826,"3,182,200"
14827,"280,355,456"
14828,"80,182,397"
14829,"397,501,511"
14830,"196,270,444"
14831,"242,270,397"
14832,"220,221,242"
14833,"69,221,444"
14834,"346,397,511"
14835,"182,196,315"
14836,"346,397,484"
14837,"108,204,301"
14838,"168,182,382"
14839,"10,25,49"
14840,"9,360,455"
14841,"301,334,340"
14842,"397,444,480"
14843,"215,315,334"
14844,"182,194,204"
14845,"29,182,196"
14846,"397,485,511"
14847,"108,204,301"
14848,"302,315,334"
14849,"108,182,301"
14850,"25,220,242"
14851,"182,343,436"
14852,"301,315,334"
14853,"214,397,455"
14854,"69,73,397"
14855,"340,355,456"
14856,"314,397,511"
14857,"270,397,514"
14858,"29,194,315"
14859,"182,196,436"
14860,"179,340,484"
14861,"340,449,484"
14862,"182,196,397"
14863,"315,340,484"
14864,"194,315,334"
14865,"182,196,315"
14866,"16,182,315"
14867,"10,194,270"
14868,"10,73,448"
14869,"315,340,484"
14870,"69,397,448"
14871,"10,67,69"
14872,"182,270,397"
14873,"16,194,263"
14874,"25,220,242"
14875,"214,397,484"
14876,"3,194,200"
14877,"182,194,270"
14878,"25,220,242"
14879,"187,241,315"
14880,"270,315,382"
14881,"346,397,480"
14882,"3,187,200"
14883,"10,47,49"
14884,"69,73,315"
14885,"182,196,270"
14886,"315,484,510"
14887,"366,397,484"
14888,"182,270,514"
14889,"270,483,484"
14890,"16,315,374"
14891,"10,80,397"
14892,"194,270,382"
14893,"187,241,455"
14894,"187,241,323"
14895,"357,360,455"
14896,"73,80,397"
14897,"313,376,397"
14898,"187,397,480"
14899,"214,397,484"
14900,"313,314,397"
14901,"301,397,459"
14902,"359,397,444"
14903,"187,425,498"
14904,"187,194,315"
14905,"182,196,315"
14906,"10,346,397"
14907,"194,315,374"
14908,"302,334,430"
14909,"214,397,501"
14910,"108,204,301"
14911,"187,241,397"
14912,"397,444,480"
14913,"182,300,401"
14914,"340,360,397"
14915,"323,448,524"
14916,"397,484,501"
14917,"73,315,374"
14918,"187,200,241"
14919,"302,315,374"
14920,"92,187,518"
14921,"16,204,334"
14922,"196,315,334"
14923,"69,73,80"
14924,"355,397,456"
14925,"214,458,482"
14926,"69,73,196"
14927,"69,187,241"
14928,"397,444,455"
14929,"127,182,301"
14930,"194,200,382"
14931,"314,397,501"
14932,"313,397,511"
14933,"220,242,510"
14934,"196,397,444"
14935,"374,397,480"
14936,"357,360,455"
14937,"187,241,340"
14938,"80,221,419"
14939,"194,315,484"
14940,"397,444,484"
14941,"220,221,242"
14942,"182,187,241"
14943,"168,194,340"
14944,"73,182,270"
14945,"182,315,455"
14946,"182,346,455"
14947,"214,346,397"
14948,"242,480,510"
14949,"73,397,444"
14950,"221,346,397"
14951,"214,254,484"
14952,"9,270,514"
14953,"313,346,397"
14954,"80,182,397"
14955,"359,397,480"
14956,"92,194,270"
14957,"80,182,455"
14958,"270,315,401"
14959,"92,215,417"
14960,"69,187,241"
14961,"182,214,397"
14962,"214,346,397"
14963,"280,397,444"
14964,"9,455,498"
14965,"29,214,483"
14966,"187,194,241"
14967,"214,397,480"
14968,"80,270,397"
14969,"182,196,270"
14970,"313,346,397"
14971,"182,301,315"
14972,"315,334,430"
14973,"187,194,241"
14974,"73,80,397"
14975,"182,196,315"
14976,"80,346,397"
14977,"355,397,456"
14978,"315,444,480"
14979,"80,397,483"
14980,"214,397,425"
14981,"73,214,397"
14982,"108,301,397"
14983,"204,215,315"
14984,"2,214,397"
14985,"355,397,456"
14986,"359,376,425"
14987,"214,397,501"
14988,"80,214,397"
14989,"204,430,518"
14990,"29,376,425"
14991,"69,73,448"
14992,"340,355,456"
14993,"187,241,397"
14994,"182,196,397"
14995,"182,382,484"
14996,"80,187,397"
14997,"10,69,73"
14998,"80,315,397"
14999,"80,196,302"
15000,"196,302,315"
15001,"182,270,382"
15002,"187,241,397"
15003,"69,73,397"
15004,"242,444,480"
15005,"16,187,196"
15006,"397,444,480"
15007,"49,187,430"
15008,"10,49,254"
15009,"194,315,374"
15010,"187,241,480"
15011,"80,397,444"
15012,"128,129,455"
15013,"204,301,334"
15014,"187,241,397"
15015,"359,397,480"
15016,"214,359,397"
15017,"187,241,301"
15018,"73,300,401"
15019,"315,334,397"
15020,"80,397,510"
15021,"397,484,511"
15022,"215,315,417"
15023,"10,67,69"
15024,"182,301,315"
15025,"182,214,397"
15026,"187,241,425"
15027,"187,241,425"
15028,"366,397,444"
15029,"80,315,374"
15030,"168,182,270"
15031,"80,182,397"
15032,"108,204,301"
15033,"179,340,484"
15034,"182,194,270"
15035,"340,366,397"
15036,"168,182,194"
15037,"182,194,315"
15038,"179,340,484"
15039,"366,397,484"
15040,"25,220,221"
15041,"204,346,455"
15042,"80,323,376"
15043,"235,270,410"
15044,"182,196,315"
15045,"179,301,340"
15046,"182,374,436"
15047,"182,280,514"
15048,"315,397,484"
15049,"187,315,430"
15050,"80,315,397"
15051,"182,196,340"
15052,"187,241,397"
15053,"397,485,511"
15054,"366,449,497"
15055,"182,187,241"
15056,"346,397,455"
15057,"73,80,397"
15058,"214,366,449"
15059,"357,360,455"
15060,"315,334,430"
15061,"10,69,419"
15062,"182,196,315"
15063,"10,80,444"
15064,"214,366,397"
15065,"315,323,444"
15066,"182,187,241"
15067,"182,194,340"
15068,"194,366,397"
15069,"182,187,455"
15070,"346,455,498"
15071,"182,196,270"
15072,"108,204,301"
15073,"182,196,397"
15074,"301,315,374"
15075,"16,204,452"
15076,"182,194,315"
15077,"2,346,498"
15078,"10,25,345"
15079,"182,204,340"
15080,"10,182,187"
15081,"280,366,397"
15082,"10,49,419"
15083,"80,323,397"
15084,"194,270,397"
15085,"10,69,73"
15086,"10,220,221"
15087,"340,397,425"
15088,"196,315,334"
15089,"340,346,397"
15090,"340,397,455"
15091,"108,182,301"
15092,"302,315,334"
15093,"346,455,498"
15094,"29,215,270"
15095,"194,315,397"
15096,"194,270,315"
15097,"73,397,511"
15098,"2,346,397"
15099,"187,241,340"
15100,"204,315,340"
15101,"182,196,484"
15102,"182,221,346"
15103,"3,168,200"
15104,"80,270,301"
15105,"376,397,425"
15106,"80,315,397"
15107,"355,455,456"
15108,"69,73,448"
15109,"10,73,397"
15110,"194,444,484"
15111,"204,215,315"
15112,"204,315,417"
15113,"80,221,510"
15114,"182,315,334"
15115,"366,397,444"
15116,"182,346,397"
15117,"402,448,524"
15118,"313,397,511"
15119,"280,425,444"
15120,"182,196,340"
15121,"346,397,510"
15122,"346,397,498"
15123,"10,69,73"
15124,"172,194,430"
15125,"182,194,397"
15126,"182,196,382"
15127,"10,24,25"
15128,"2,254,497"
15129,"221,270,514"
15130,"214,397,484"
15131,"314,346,397"
15132,"10,49,80"
15133,"182,366,397"
15134,"182,340,455"
15135,"194,430,518"
15136,"196,270,302"
15137,"270,302,315"
15138,"215,302,315"
15139,"182,270,382"
15140,"313,397,485"
15141,"196,302,334"
15142,"382,444,484"
15143,"241,314,397"
15144,"25,220,221"
15145,"69,382,397"
15146,"187,241,315"
15147,"2,346,498"
15148,"313,397,511"
15149,"2,270,430"
15150,"346,397,511"
15151,"214,397,484"
15152,"10,25,49"
15153,"108,194,301"
15154,"2,366,480"
15155,"80,315,397"
15156,"10,382,480"
15157,"214,346,397"
15158,"204,215,315"
15159,"194,301,455"
15160,"10,69,73"
15161,"69,80,397"
15162,"108,270,301"
15163,"9,346,397"
15164,"25,187,241"
15165,"49,397,444"
15166,"366,397,444"
15167,"215,315,417"
15168,"16,194,364"
15169,"241,302,315"
15170,"346,397,511"
15171,"16,182,196"
15172,"182,270,397"
15173,"2,10,434"
15174,"187,315,444"
15175,"221,397,510"
15176,"10,221,419"
15177,"444,455,480"
15178,"366,397,484"
15179,"10,69,73"
15180,"187,241,425"
15181,"108,182,301"
15182,"220,221,242"
15183,"25,242,430"
15184,"16,194,419"
15185,"204,270,397"
15186,"182,196,270"
15187,"16,204,315"
15188,"214,364,455"
15189,"340,425,484"
15190,"182,340,455"
15191,"235,270,410"
15192,"108,204,301"
15193,"128,129,186"
15194,"108,204,301"
15195,"313,346,397"
15196,"280,397,456"
15197,"182,270,301"
15198,"108,204,301"
15199,"10,80,397"
15200,"10,69,73"
15201,"128,129,186"
15202,"182,196,484"
15203,"366,397,480"
15204,"397,456,511"
15205,"340,397,425"
15206,"16,300,401"
15207,"196,315,340"
15208,"182,187,194"
15209,"366,397,480"
15210,"10,25,242"
15211,"25,242,510"
15212,"280,364,455"
15213,"182,241,397"
15214,"29,397,501"
15215,"194,270,315"
15216,"355,397,456"
15217,"166,182,196"
15218,"80,346,397"
15219,"108,204,301"
15220,"69,73,80"
15221,"2,254,497"
15222,"196,315,334"
15223,"128,129,346"
15224,"355,456,514"
15225,"80,315,397"
15226,"187,241,345"
15227,"69,73,397"
15228,"49,214,397"
15229,"346,397,444"
15230,"187,241,323"
15231,"270,397,514"
15232,"221,397,510"
15233,"80,315,397"
15234,"204,215,417"
15235,"220,221,242"
15236,"29,194,340"
15237,"182,374,455"
15238,"215,315,483"
15239,"25,220,242"
15240,"80,242,397"
15241,"313,397,501"
15242,"397,480,484"
15243,"280,397,425"
15244,"80,323,448"
15245,"108,187,301"
15246,"323,448,524"
15247,"9,360,455"
15248,"182,204,455"
15249,"194,315,382"
15250,"108,301,340"
15251,"366,480,484"
15252,"214,397,448"
15253,"315,323,524"
15254,"401,444,449"
15255,"346,360,397"
15256,"340,372,458"
15257,"315,397,480"
15258,"397,444,480"
15259,"187,397,444"
15260,"182,340,484"
15261,"397,480,484"
15262,"187,194,397"
15263,"10,242,397"
15264,"214,346,397"
15265,"92,214,480"
15266,"340,397,444"
15267,"80,182,270"
15268,"194,340,484"
15269,"187,241,340"
15270,"179,340,425"
15271,"73,168,187"
15272,"187,315,480"
15273,"355,397,425"
15274,"10,220,221"
15275,"172,340,425"
15276,"182,270,397"
15277,"204,425,444"
15278,"182,196,302"
15279,"80,214,397"
15280,"182,270,301"
15281,"108,204,301"
15282,"315,397,480"
15283,"182,196,315"
15284,"270,397,501"
15285,"29,214,397"
15286,"108,194,301"
15287,"10,80,187"
15288,"214,397,480"
15289,"182,196,270"
15290,"80,242,510"
15291,"127,182,270"
15292,"3,200,270"
15293,"3,200,221"
15294,"80,182,374"
15295,"69,73,397"
15296,"220,221,242"
15297,"10,73,397"
15298,"340,425,484"
15299,"182,194,301"
15300,"187,194,382"
15301,"187,194,301"
15302,"108,301,340"
15303,"2,10,25"
15304,"315,452,484"
15305,"80,187,270"
15306,"196,315,397"
15307,"359,397,480"
15308,"73,182,196"
15309,"10,69,73"
15310,"80,323,448"
15311,"16,444,480"
15312,"182,340,436"
15313,"10,346,498"
15314,"187,241,300"
15315,"2,346,397"
15316,"280,340,425"
15317,"315,374,382"
15318,"182,196,270"
15319,"357,360,455"
15320,"80,397,511"
15321,"196,302,315"
15322,"315,397,484"
15323,"355,397,456"
15324,"2,128,129"
15325,"340,449,484"
15326,"10,374,444"
15327,"366,449,484"
15328,"196,315,430"
15329,"80,397,448"
15330,"397,484,511"
15331,"168,221,270"
15332,"2,214,397"
15333,"10,16,419"
15334,"25,220,242"
15335,"108,301,340"
15336,"10,69,182"
15337,"187,241,302"
15338,"108,204,301"
15339,"2,346,397"
15340,"366,397,480"
15341,"340,397,484"
15342,"127,182,263"
15343,"182,315,401"
15344,"280,346,397"
15345,"10,16,194"
15346,"80,397,511"
15347,"182,397,514"
15348,"10,69,397"
15349,"108,270,301"
15350,"73,182,196"
15351,"357,360,455"
15352,"182,374,382"
15353,"80,187,241"
15354,"314,397,444"
15355,"69,73,397"
15356,"80,346,397"
15357,"214,254,397"
15358,"313,397,501"
15359,"187,241,315"
15360,"187,241,455"
15361,"194,366,397"
15362,"182,196,340"
15363,"194,301,340"
15364,"313,397,485"
15365,"302,315,334"
15366,"73,92,468"
15367,"16,315,452"
15368,"73,80,510"
15369,"10,73,397"
15370,"92,187,241"
15371,"182,397,480"
15372,"49,397,444"
15373,"80,302,315"
15374,"340,397,455"
15375,"95,448,524"
15376,"187,204,334"
15377,"182,196,270"
15378,"340,360,397"
15379,"346,397,484"
15380,"242,397,444"
15381,"366,397,480"
15382,"16,204,480"
15383,"397,511,514"
15384,"204,315,334"
15385,"340,449,484"
15386,"25,397,510"
15387,"302,315,334"
15388,"128,129,313"
15389,"302,315,334"
15390,"16,221,419"
15391,"80,366,397"
15392,"108,182,301"
15393,"340,397,484"
15394,"366,444,480"
15395,"182,196,455"
15396,"215,397,417"
15397,"315,334,455"
15398,"10,25,220"
15399,"220,221,242"
15400,"80,323,397"
15401,"366,372,397"
15402,"80,323,397"
15403,"2,128,129"
15404,"313,387,465"
15405,"80,315,323"
15406,"10,221,419"
15407,"214,397,501"
15408,"346,397,501"
15409,"182,196,436"
15410,"16,366,449"
15411,"221,397,419"
15412,"280,376,425"
15413,"16,221,419"
15414,"315,374,444"
15415,"187,397,458"
15416,"194,221,419"
15417,"187,241,455"
15418,"10,49,242"
15419,"182,397,480"
15420,"340,397,425"
15421,"73,315,382"
15422,"366,397,480"
15423,"315,355,456"
15424,"10,80,397"
15425,"254,355,397"
15426,"357,360,455"
15427,"196,315,480"
15428,"80,315,444"
15429,"214,254,422"
15430,"194,397,430"
15431,"10,315,430"
15432,"182,196,315"
15433,"374,397,518"
15434,"397,444,480"
15435,"10,73,448"
15436,"187,241,397"
15437,"187,194,419"
15438,"220,221,242"
15439,"29,182,315"
15440,"23,29,251"
15441,"187,241,323"
15442,"314,397,501"
15443,"128,129,397"
15444,"128,129,221"
15445,"187,241,340"
15446,"270,334,397"
15447,"194,340,484"
15448,"221,397,511"
15449,"128,129,186"
15450,"315,430,436"
15451,"182,270,315"
15452,"124,243,315"
15453,"25,242,510"
15454,"179,455,484"
15455,"108,187,301"
15456,"221,397,510"
15457,"23,26,251"
15458,"301,340,484"
15459,"315,374,430"
15460,"313,346,397"
15461,"346,397,498"
15462,"80,315,419"
15463,"214,397,480"
15464,"67,69,73"
15465,"194,221,397"
15466,"187,215,315"
15467,"214,397,444"
15468,"10,69,73"
15469,"124,243,340"
15470,"95,402,524"
15471,"108,204,301"
15472,"355,397,456"
15473,"196,204,334"
15474,"69,73,397"
15475,"182,194,340"
15476,"187,204,241"
15477,"10,69,448"
15478,"80,397,511"
15479,"10,69,73"
15480,"10,366,480"
15481,"215,315,425"
15482,"45,69,73"
15483,"187,397,480"
15484,"182,397,480"
15485,"80,382,419"
15486,"182,194,382"
15487,"2,456,497"
15488,"29,241,455"
15489,"397,444,480"
15490,"340,397,484"
15491,"67,69,73"
15492,"243,270,328"
15493,"108,301,340"
15494,"449,455,484"
15495,"80,323,397"
15496,"214,397,444"
15497,"196,315,334"
15498,"360,397,455"
15499,"366,397,484"
15500,"313,355,455"
15501,"182,301,340"
15502,"80,214,397"
15503,"187,374,382"
15504,"80,397,484"
15505,"29,315,419"
15506,"128,129,186"
15507,"108,187,241"
15508,"182,194,196"
15509,"10,69,73"
15510,"196,315,444"
15511,"355,397,456"
15512,"10,25,510"
15513,"3,182,200"
15514,"194,366,397"
15515,"80,359,397"
15516,"194,315,455"
15517,"16,80,397"
15518,"346,397,501"
15519,"196,302,315"
15520,"80,323,397"
15521,"187,241,315"
15522,"80,194,315"
15523,"3,200,221"
15524,"214,346,397"
15525,"182,196,315"
15526,"300,401,444"
15527,"3,200,301"
15528,"80,315,397"
15529,"366,397,480"
15530,"29,108,301"
15531,"25,80,397"
15532,"182,270,484"
15533,"214,397,480"
15534,"204,315,334"
15535,"182,196,270"
15536,"302,315,334"
15537,"194,315,382"
15538,"80,323,524"
15539,"69,73,397"
15540,"182,196,480"
15541,"182,346,455"
15542,"314,346,397"
15543,"29,480,483"
15544,"16,187,480"
15545,"80,194,397"
15546,"346,455,498"
15547,"182,315,514"
15548,"108,270,301"
15549,"270,340,425"
15550,"315,334,419"
15551,"214,366,484"
15552,"73,182,315"
15553,"69,73,397"
15554,"346,397,501"
15555,"355,425,456"
15556,"80,215,315"
15557,"301,340,374"
15558,"182,214,397"
15559,"80,397,444"
15560,"108,204,301"
15561,"10,49,62"
15562,"108,204,301"
15563,"340,359,397"
15564,"73,270,397"
15565,"182,196,425"
15566,"182,194,315"
15567,"397,430,518"
15568,"80,196,315"
15569,"182,196,430"
15570,"80,397,510"
15571,"29,182,263"
15572,"73,80,448"
15573,"301,397,484"
15574,"187,241,455"
15575,"313,397,425"
15576,"80,397,444"
15577,"194,346,397"
15578,"182,204,334"
15579,"80,397,444"
15580,"340,397,484"
15581,"346,360,455"
15582,"124,243,452"
15583,"214,458,482"
15584,"187,241,397"
15585,"10,220,221"
15586,"397,425,484"
15587,"187,241,524"
15588,"187,241,397"
15589,"182,196,315"
15590,"194,215,315"
15591,"80,214,397"
15592,"419,430,518"
15593,"73,315,484"
15594,"204,401,419"
15595,"10,25,220"
15596,"221,346,397"
15597,"168,194,315"
15598,"182,315,334"
15599,"360,455,498"
15600,"196,302,366"
15601,"16,194,340"
15602,"80,397,484"
15603,"366,397,484"
15604,"366,444,480"
15605,"187,241,242"
15606,"196,397,480"
15607,"182,301,397"
15608,"340,360,397"
15609,"359,397,510"
15610,"340,397,484"
15611,"187,241,397"
15612,"9,270,514"
15613,"80,315,397"
15614,"2,270,346"
15615,"221,242,346"
15616,"182,196,315"
15617,"128,129,397"
15618,"80,323,524"
15619,"302,315,334"
15620,"9,360,455"
15621,"214,366,480"
15622,"92,270,444"
15623,"187,374,455"
15624,"196,302,334"
15625,"346,397,455"
15626,"182,187,241"
15627,"73,270,397"
15628,"315,397,444"
15629,"366,397,484"
15630,"182,270,397"
15631,"215,315,417"
15632,"280,397,444"
15633,"2,187,498"
15634,"16,194,270"
15635,"182,196,397"
15636,"80,323,524"
15637,"196,302,315"
15638,"95,187,241"
15639,"315,366,382"
15640,"387,438,455"
15641,"69,346,397"
15642,"2,254,366"
15643,"108,204,301"
15644,"182,204,315"
15645,"187,241,425"
15646,"313,397,485"
15647,"346,366,397"
15648,"204,334,340"
15649,"187,241,455"
15650,"214,397,458"
15651,"16,127,340"
15652,"182,359,397"
15653,"355,360,456"
15654,"16,194,382"
15655,"16,194,340"
15656,"80,194,315"
15657,"397,444,484"
15658,"69,80,397"
15659,"128,129,313"
15660,"214,397,480"
15661,"187,241,315"
15662,"214,397,484"
15663,"10,67,69"
15664,"355,366,456"
15665,"182,187,241"
15666,"194,301,340"
15667,"80,194,397"
15668,"270,366,397"
15669,"397,444,484"
15670,"69,73,204"
15671,"214,372,397"
15672,"10,69,397"
15673,"25,220,242"
15674,"80,242,510"
15675,"127,194,263"
15676,"366,444,449"
15677,"340,355,484"
15678,"215,270,315"
15679,"10,25,510"
15680,"69,315,382"
15681,"270,382,397"
15682,"357,360,455"
15683,"214,397,444"
15684,"182,194,430"
15685,"182,315,340"
15686,"214,397,448"
15687,"23,231,251"
15688,"187,241,455"
15689,"10,49,73"
15690,"346,455,498"
15691,"187,340,430"
15692,"346,397,511"
15693,"67,69,73"
15694,"194,315,455"
15695,"340,366,397"
15696,"366,425,484"
15697,"69,73,397"
15698,"49,254,374"
15699,"346,397,498"
15700,"182,187,302"
15701,"182,270,382"
15702,"9,270,327"
15703,"196,302,334"
15704,"182,196,340"
15705,"187,221,241"
15706,"80,182,397"
15707,"16,127,263"
15708,"182,196,340"
15709,"313,355,456"
15710,"182,397,444"
15711,"108,182,301"
15712,"80,182,397"
15713,"182,196,397"
15714,"10,194,510"
15715,"187,241,484"
15716,"187,194,241"
15717,"270,315,455"
15718,"80,129,397"
15719,"270,374,382"
15720,"10,24,25"
15721,"182,196,270"
15722,"254,397,484"
15723,"108,204,301"
15724,"397,444,484"
15725,"69,73,270"
15726,"29,346,455"
15727,"182,194,315"
15728,"16,204,315"
15729,"334,397,430"
15730,"194,366,484"
15731,"108,204,301"
15732,"270,397,501"
15733,"251,355,456"
15734,"194,340,425"
15735,"3,200,340"
15736,"80,340,397"
15737,"376,397,425"
15738,"80,182,397"
15739,"80,397,510"
15740,"49,376,397"
15741,"67,69,73"
15742,"366,397,501"
15743,"280,340,425"
15744,"10,80,397"
15745,"280,397,444"
15746,"346,397,511"
15747,"45,69,73"
15748,"80,129,448"
15749,"214,397,480"
15750,"3,187,200"
15751,"366,444,484"
15752,"16,204,401"
15753,"387,438,465"
15754,"3,200,425"
15755,"182,196,382"
15756,"182,315,334"
15757,"80,182,359"
15758,"214,444,484"
15759,"80,397,484"
15760,"397,448,501"
15761,"182,187,241"
15762,"182,359,397"
15763,"397,485,501"
15764,"302,315,374"
15765,"73,270,315"
15766,"194,382,484"
15767,"204,215,417"
15768,"80,196,221"
15769,"108,302,315"
15770,"221,425,510"
15771,"221,346,397"
15772,"187,315,323"
15773,"270,397,480"
15774,"340,355,456"
15775,"346,360,397"
15776,"9,360,455"
15777,"215,302,315"
15778,"95,402,448"
15779,"270,397,480"
15780,"73,359,397"
15781,"346,425,498"
15782,"313,397,485"
15783,"80,270,397"
15784,"182,194,270"
15785,"214,397,510"
15786,"80,346,397"
15787,"80,270,397"
15788,"301,455,459"
15789,"69,204,419"
15790,"80,166,196"
15791,"16,242,510"
15792,"108,182,301"
15793,"220,221,242"
15794,"340,360,397"
15795,"10,25,220"
15796,"3,182,200"
15797,"108,204,301"
15798,"182,315,397"
15799,"95,340,524"
15800,"220,242,510"
15801,"315,397,484"
15802,"10,182,419"
15803,"376,425,480"
15804,"2,270,480"
15805,"182,270,397"
15806,"92,366,397"
